timestamp,open,high,low,close,volume
2026-03-10 09:45:00+00:00,56923.2,57071.35,56921.9,57002.1,0
2026-03-11 03:45:00+00:00,56790.4,56938.4,56642.75,56683.95,0
2026-03-11 04:00:00+00:00,56683.25,56690.2,56605.15,56664.0,0
2026-03-11 04:15:00+00:00,56664.3,56729.45,56583.85,56630.6,0
2026-03-11 04:30:00+00:00,56631.55,56645.4,56517.0,56541.7,0
2026-03-11 04:45:00+00:00,56541.85,56584.45,56506.55,56551.0,0
2026-03-11 05:00:00+00:00,56547.55,56559.0,56365.95,56386.9,0
2026-03-11 05:15:00+00:00,56386.6,56437.1,56312.25,56425.15,0
2026-03-11 05:30:00+00:00,56424.05,56456.3,56306.9,56335.65,0
2026-03-11 05:45:00+00:00,56337.4,56337.55,56112.6,56165.1,0
2026-03-11 06:00:00+00:00,56166.8,56169.35,56022.15,56107.45,0
2026-03-11 06:15:00+00:00,56109.0,56119.85,56015.4,56058.2,0
2026-03-11 06:30:00+00:00,56058.6,56141.25,56045.8,56110.45,0
2026-03-11 06:45:00+00:00,56113.2,56139.65,56090.15,56113.75,0
2026-03-11 07:00:00+00:00,56116.7,56165.7,56005.5,56123.05,0
2026-03-11 07:15:00+00:00,56127.7,56138.3,56055.25,56056.55,0
2026-03-11 07:30:00+00:00,56054.7,56087.95,55943.5,55952.25,0
2026-03-11 07:45:00+00:00,55958.3,56064.45,55897.9,56064.4,0
2026-03-11 08:00:00+00:00,56062.15,56125.05,55973.4,55988.6,0
2026-03-11 08:15:00+00:00,55989.45,56031.25,55935.45,56027.1,0
2026-03-11 08:30:00+00:00,56029.2,56034.0,55926.7,55950.7,0
2026-03-11 08:45:00+00:00,55950.85,56064.8,55845.1,56064.2,0
2026-03-11 09:00:00+00:00,56066.45,56076.85,55903.85,55921.3,0
2026-03-11 09:15:00+00:00,55923.7,55938.35,55796.55,55801.45,0
2026-03-11 09:30:00+00:00,55802.45,55892.0,55712.15,55741.8,0
2026-03-11 09:45:00+00:00,55747.85,55797.7,55631.95,55666.4,0
