timestamp,open,high,low,close,volume
2026-03-10 09:59:00+00:00,26567.35,26577.65,26554.35,26570.85,0
2026-03-11 03:45:00+00:00,26447.0,26538.5,26408.4,26417.15,0
2026-03-11 03:46:00+00:00,26415.6,26433.5,26412.8,26433.5,0
2026-03-11 03:47:00+00:00,26434.95,26460.15,26432.95,26456.2,0
2026-03-11 03:48:00+00:00,26457.3,26459.95,26436.85,26451.25,0
2026-03-11 03:49:00+00:00,26453.45,26461.8,26443.35,26449.2,0
2026-03-11 03:50:00+00:00,26451.0,26463.55,26443.4,26460.3,0
2026-03-11 03:51:00+00:00,26461.45,26463.65,26449.85,26458.8,0
2026-03-11 03:52:00+00:00,26460.55,26461.7,26434.1,26436.3,0
2026-03-11 03:53:00+00:00,26438.3,26440.9,26429.35,26432.05,0
2026-03-11 03:54:00+00:00,26432.0,26432.0,26389.5,26392.0,0
2026-03-11 03:55:00+00:00,26391.7,26393.25,26369.35,26374.5,0
2026-03-11 03:56:00+00:00,26376.55,26380.15,26363.3,26379.45,0
2026-03-11 03:57:00+00:00,26381.75,26402.95,26381.75,26395.95,0
2026-03-11 03:58:00+00:00,26396.1,26396.45,26385.65,26389.35,0
2026-03-11 03:59:00+00:00,26391.1,26395.0,26383.3,26387.55,0
2026-03-11 04:00:00+00:00,26387.7,26387.7,26376.15,26378.75,0
2026-03-11 04:01:00+00:00,26379.95,26390.35,26368.65,26369.95,0
2026-03-11 04:02:00+00:00,26370.05,26376.35,26352.5,26357.0,0
2026-03-11 04:03:00+00:00,26358.3,26373.4,26354.75,26367.6,0
2026-03-11 04:04:00+00:00,26367.85,26386.65,26361.3,26384.05,0
2026-03-11 04:05:00+00:00,26384.3,26386.05,26376.3,26377.9,0
2026-03-11 04:06:00+00:00,26376.85,26379.5,26351.9,26354.15,0
2026-03-11 04:07:00+00:00,26355.15,26362.05,26351.0,26355.1,0
2026-03-11 04:08:00+00:00,26355.8,26360.35,26348.55,26350.65,0
2026-03-11 04:09:00+00:00,26351.65,26367.25,26346.55,26364.45,0
2026-03-11 04:10:00+00:00,26365.65,26367.85,26349.6,26354.5,0
2026-03-11 04:11:00+00:00,26354.6,26375.45,26354.6,26360.45,0
2026-03-11 04:12:00+00:00,26361.6,26367.05,26359.9,26364.25,0
2026-03-11 04:13:00+00:00,26365.75,26373.05,26357.9,26371.75,0
2026-03-11 04:14:00+00:00,26371.0,26376.95,26365.75,26369.95,0
2026-03-11 04:15:00+00:00,26371.1,26381.0,26369.35,26378.65,0
2026-03-11 04:16:00+00:00,26378.35,26382.4,26368.55,26370.25,0
2026-03-11 04:17:00+00:00,26369.05,26370.6,26357.8,26361.0,0
2026-03-11 04:18:00+00:00,26361.95,26386.7,26360.75,26382.3,0
2026-03-11 04:19:00+00:00,26383.0,26399.3,26383.0,26388.75,0
2026-03-11 04:20:00+00:00,26389.5,26399.6,26388.55,26395.1,0
2026-03-11 04:21:00+00:00,26394.6,26402.6,26388.55,26391.15,0
2026-03-11 04:22:00+00:00,26388.15,26401.3,26388.15,26391.25,0
2026-03-11 04:23:00+00:00,26392.05,26392.05,26353.85,26353.85,0
2026-03-11 04:24:00+00:00,26356.8,26367.65,26349.0,26350.1,0
2026-03-11 04:25:00+00:00,26350.4,26359.45,26342.15,26343.2,0
2026-03-11 04:26:00+00:00,26345.8,26364.65,26338.8,26364.65,0
2026-03-11 04:27:00+00:00,26364.95,26376.9,26364.25,26369.9,0
2026-03-11 04:28:00+00:00,26371.4,26376.2,26360.3,26360.3,0
2026-03-11 04:29:00+00:00,26361.85,26363.3,26353.05,26356.95,0
2026-03-11 04:30:00+00:00,26355.0,26355.0,26345.6,26345.6,0
