timestamp,open,high,low,close,volume
2026-03-10 09:59:00+00:00,57058.65,57063.25,56972.8,57002.1,0
2026-03-11 03:45:00+00:00,56790.4,56938.4,56714.5,56733.25,0
2026-03-11 03:46:00+00:00,56736.9,56765.45,56723.0,56765.45,0
2026-03-11 03:47:00+00:00,56766.8,56813.3,56764.75,56800.7,0
2026-03-11 03:48:00+00:00,56803.35,56803.35,56743.4,56765.7,0
2026-03-11 03:49:00+00:00,56771.8,56808.35,56768.25,56795.6,0
2026-03-11 03:50:00+00:00,56800.3,56858.3,56787.75,56851.5,0
2026-03-11 03:51:00+00:00,56855.65,56862.85,56834.1,56844.9,0
2026-03-11 03:52:00+00:00,56844.8,56848.5,56783.3,56783.3,0
2026-03-11 03:53:00+00:00,56786.85,56797.95,56772.6,56782.75,0
2026-03-11 03:54:00+00:00,56781.8,56781.8,56695.6,56703.25,0
2026-03-11 03:55:00+00:00,56700.25,56714.35,56653.95,56660.15,0
2026-03-11 03:56:00+00:00,56664.15,56680.85,56642.75,56680.85,0
2026-03-11 03:57:00+00:00,56685.25,56736.35,56685.25,56704.8,0
2026-03-11 03:58:00+00:00,56706.8,56712.65,56690.1,56696.7,0
2026-03-11 03:59:00+00:00,56697.8,56704.5,56676.75,56683.95,0
2026-03-11 04:00:00+00:00,56683.25,56687.15,56648.0,56648.0,0
2026-03-11 04:01:00+00:00,56647.55,56668.4,56628.7,56633.7,0
2026-03-11 04:02:00+00:00,56635.1,56660.7,56605.15,56612.35,0
2026-03-11 04:03:00+00:00,56614.6,56655.8,56610.8,56639.2,0
2026-03-11 04:04:00+00:00,56641.65,56682.95,56630.8,56679.35,0
2026-03-11 04:05:00+00:00,56678.35,56690.2,56665.2,56669.8,0
2026-03-11 04:06:00+00:00,56668.05,56673.75,56623.7,56625.55,0
2026-03-11 04:07:00+00:00,56627.25,56640.05,56616.2,56617.85,0
2026-03-11 04:08:00+00:00,56622.15,56628.75,56611.25,56620.75,0
2026-03-11 04:09:00+00:00,56625.75,56656.55,56616.15,56650.9,0
2026-03-11 04:10:00+00:00,56651.95,56654.9,56620.45,56633.6,0
2026-03-11 04:11:00+00:00,56635.25,56670.25,56635.25,56644.85,0
2026-03-11 04:12:00+00:00,56647.3,56652.2,56635.8,56648.05,0
2026-03-11 04:13:00+00:00,56648.8,56684.4,56644.85,56681.2,0
2026-03-11 04:14:00+00:00,56681.3,56685.95,56664.0,56664.0,0
2026-03-11 04:15:00+00:00,56664.3,56675.5,56658.5,56669.7,0
2026-03-11 04:16:00+00:00,56670.2,56676.8,56651.2,56655.75,0
2026-03-11 04:17:00+00:00,56655.65,56663.55,56646.6,56654.7,0
2026-03-11 04:18:00+00:00,56655.0,56699.9,56654.0,56693.05,0
2026-03-11 04:19:00+00:00,56696.0,56729.45,56696.0,56709.35,0
