timestamp,open,high,low,close,volume
2026-03-10 09:45:00+00:00,26531.8,26578.85,26520.9,26570.85,0
2026-03-11 03:45:00+00:00,26447.0,26538.5,26363.3,26387.55,0
2026-03-11 04:00:00+00:00,26387.7,26390.35,26346.55,26369.95,0
2026-03-11 04:15:00+00:00,26371.1,26402.6,26338.8,26356.95,0
2026-03-11 04:30:00+00:00,26355.0,26355.0,26303.35,26311.3,0
2026-03-11 04:45:00+00:00,26311.65,26317.25,26280.4,26297.55,0
2026-03-11 05:00:00+00:00,26296.9,26309.0,26248.4,26251.15,0
2026-03-11 05:15:00+00:00,26251.05,26283.1,26221.55,26278.85,0
2026-03-11 05:30:00+00:00,26278.7,26290.8,26226.15,26235.6,0
2026-03-11 05:45:00+00:00,26236.75,26237.25,26145.5,26170.1,0
2026-03-11 06:00:00+00:00,26170.6,26171.55,26103.05,26140.5,0
2026-03-11 06:15:00+00:00,26140.6,26141.95,26074.9,26091.65,0
2026-03-11 06:30:00+00:00,26092.0,26133.5,26085.55,26113.1,0
2026-03-11 06:45:00+00:00,26114.25,26130.15,26090.35,26096.85,0
2026-03-11 07:00:00+00:00,26098.15,26117.4,26030.95,26081.65,0
2026-03-11 07:15:00+00:00,26082.0,26086.65,26047.75,26058.15,0
2026-03-11 07:30:00+00:00,26057.75,26071.75,25999.15,26006.85,0
2026-03-11 07:45:00+00:00,26008.85,26067.55,25981.1,26067.5,0
2026-03-11 08:00:00+00:00,26067.05,26099.8,26023.0,26028.7,0
2026-03-11 08:15:00+00:00,26028.8,26046.45,26007.0,26046.35,0
2026-03-11 08:30:00+00:00,26046.4,26048.0,26001.15,26017.1,0
2026-03-11 08:45:00+00:00,26017.9,26075.4,25969.5,26075.4,0
2026-03-11 09:00:00+00:00,26075.45,26078.1,25997.65,26003.55,0
2026-03-11 09:15:00+00:00,26004.65,26016.5,25948.5,25948.85,0
2026-03-11 09:30:00+00:00,25949.95,25992.9,25910.4,25929.65,0
2026-03-11 09:45:00+00:00,25931.9,25947.35,25869.35,25897.75,0
